task_name,processing_time,samples_drawn,input_tokens,output_tokens,temperature
23581191,10.57,10,1429,16561,0.1
23581191,16.79,10,1429,20615,0.3
23581191,16.3,10,1429,15149,0.5
23581191,10.33,10,1429,11842,0.7
23581191,19.97,10,1429,14638,0.9
f8b3ba0a,16.87,10,2549,16756,0.1
f8b3ba0a,18.33,10,2549,19357,0.3
f8b3ba0a,25.7,10,2549,17461,0.5
f8b3ba0a,18.12,10,2549,19725,0.7
f8b3ba0a,17.61,10,2549,11588,0.9
91413438,17.67,10,2915,17844,0.1
91413438,23.81,10,2915,9891,0.3
91413438,26.27,10,2915,14920,0.5
91413438,21.4,10,2915,19952,0.7
91413438,18.34,10,2915,23452,0.9
6e82a1ae,29.22,10,2271,10277,0.1
6e82a1ae,14.93,10,2271,12657,0.3
6e82a1ae,25.75,10,2271,15299,0.5
6e82a1ae,18.01,10,2271,15743,0.7
6e82a1ae,16.88,10,2271,15677,0.9
0dfd9992,19.24,10,8409,24162,0.1
0dfd9992,18.24,10,8409,15747,0.3
0dfd9992,21.72,10,8409,12955,0.5
0dfd9992,18.83,10,8409,15669,0.7
0dfd9992,20.89,10,8409,15364,0.9
a3325580,15.79,10,2481,10130,0.1
a3325580,17.54,10,2481,14960,0.3
a3325580,17.75,10,2481,18922,0.5
a3325580,17.48,10,2481,11475,0.7
a3325580,20.12,10,2481,13794,0.9
90c28cc7,22.63,10,4497,19842,0.1
90c28cc7,17.81,10,4497,14590,0.3
90c28cc7,19.67,10,4497,18902,0.5
90c28cc7,13.04,10,4497,11287,0.7
90c28cc7,17.68,10,4497,13268,0.9
7468f01a,17.81,10,2505,19929,0.1
7468f01a,15.67,10,2505,12211,0.3
7468f01a,17.53,10,2505,15494,0.5
7468f01a,18.1,10,2505,14737,0.7
7468f01a,17.72,10,2505,18551,0.9
a87f7484,17.67,10,1025,14523,0.1
a87f7484,9.92,10,1025,12911,0.3
a87f7484,10.81,10,1025,11188,0.5
a87f7484,11.36,10,1025,11347,0.7
a87f7484,10.91,10,1025,13495,0.9
95990924,18.23,10,3021,26799,0.1
95990924,18.54,10,3021,28463,0.3
95990924,18.3,10,3021,25226,0.5
95990924,18.56,10,3021,20206,0.7
95990924,18.44,10,3021,24183,0.9
f2829549,12.7,10,1099,16327,0.1
f2829549,20.06,10,1099,15572,0.3
f2829549,11.97,10,1099,13169,0.5
f2829549,15.16,10,1099,13149,0.7
f2829549,13.72,10,1099,14124,0.9
543a7ed5,17.38,10,3157,12066,0.1
543a7ed5,19.34,10,3157,30000,0.3
543a7ed5,26.44,10,3157,23517,0.5
543a7ed5,17.9,10,3157,9690,0.7
543a7ed5,18.64,10,3157,25620,0.9
23b5c85d,17.79,10,3955,12361,0.1
23b5c85d,9.73,10,3955,10568,0.3
23b5c85d,18.03,10,3955,16127,0.5
23b5c85d,18.12,10,3955,14289,0.7
23b5c85d,17.71,10,3955,13023,0.9
794b24be,13.88,10,1111,14403,0.1
794b24be,12.18,10,1111,10945,0.3
794b24be,16.65,10,1111,13641,0.5
794b24be,8.84,10,1111,10508,0.7
794b24be,11.51,10,1111,11740,0.9
3f7978a0,7.67,10,1710,10003,0.1
3f7978a0,12.91,10,1710,11749,0.3
3f7978a0,15.06,10,1710,16417,0.5
3f7978a0,14.94,10,1710,13227,0.7
3f7978a0,12.09,10,1710,12477,0.9
dc433765,17.91,10,2495,22149,0.1
dc433765,18.12,10,2495,23347,0.3
dc433765,17.51,10,2495,15633,0.5
dc433765,18.24,10,2495,23717,0.7
dc433765,17.89,10,2495,20710,0.9
25d487eb,18.01,10,3315,23598,0.1
25d487eb,26.26,10,3315,23580,0.3
25d487eb,18.28,10,3315,21692,0.5
25d487eb,22.57,10,3315,19384,0.7
25d487eb,18.12,10,3315,19358,0.9
32597951,19.71,10,5673,14006,0.1
32597951,17.95,10,5673,15948,0.3
32597951,18.1,10,5673,17299,0.5
32597951,18.53,10,5673,13074,0.7
32597951,18.23,10,5673,18460,0.9
42a50994,19.1,10,5009,25858,0.1
42a50994,18.31,10,5009,20001,0.3
42a50994,18.26,10,5009,21478,0.5
42a50994,18.32,10,5009,17527,0.7
42a50994,18.44,10,5009,20442,0.9
1caeab9d,17.95,10,1671,20671,0.1
1caeab9d,18.53,10,1671,23553,0.3
1caeab9d,17.61,10,1671,16483,0.5
1caeab9d,18.44,10,1671,20241,0.7
1caeab9d,17.61,10,1671,12222,0.9
db3e9e38,10.88,10,1003,14006,0.1
db3e9e38,12.26,10,1003,12330,0.3
db3e9e38,11.3,10,1003,12692,0.5
db3e9e38,13.72,10,1003,13464,0.7
db3e9e38,11.67,10,1003,12631,0.9
39a8645d,8.66,10,2316,10244,0.1
39a8645d,16.28,10,2316,10410,0.3
39a8645d,18.13,10,2316,15649,0.5
39a8645d,18.53,10,2316,16947,0.7
39a8645d,18.23,10,2316,20243,0.9
4290ef0e,19.05,10,3735,18668,0.1
4290ef0e,17.83,10,3735,14164,0.3
4290ef0e,20.07,10,3735,17044,0.5
4290ef0e,19.15,10,3735,15710,0.7
4290ef0e,18.23,10,3735,12064,0.9
7e0986d6,18.37,10,2797,15821,0.1
7e0986d6,24.77,10,2797,12270,0.3
7e0986d6,22.12,10,2797,17404,0.5
7e0986d6,18.33,10,2797,18534,0.7
7e0986d6,17.61,10,2797,15662,0.9
d13f3404,8.72,10,876,10101,0.1
d13f3404,8.91,10,876,10416,0.3
d13f3404,9.47,10,876,9890,0.5
d13f3404,8.95,10,876,10092,0.7
d13f3404,9.24,10,876,12334,0.9
99fa7670,8.9,10,1181,9138,0.1
99fa7670,7.89,10,1181,7678,0.3
99fa7670,9.72,10,1181,10372,0.5
99fa7670,9.01,10,1181,9407,0.7
99fa7670,8.61,10,1181,9391,0.9
b775ac94,18.79,10,9447,14646,0.1
b775ac94,21.3,10,9447,18480,0.3
b775ac94,19.15,10,9447,18411,0.5
b775ac94,18.93,10,9447,16237,0.7
b775ac94,13.12,10,9447,11424,0.9
beb8660c,9.42,10,1113,11145,0.1
beb8660c,9.44,10,1113,10642,0.3
beb8660c,17.49,10,1113,13861,0.5
beb8660c,12.53,10,1113,11999,0.7
beb8660c,12.4,10,1113,12016,0.9
e509e548,18.52,10,4533,18030,0.1
e509e548,18.23,10,4533,13532,0.3
e509e548,14.95,10,4533,13398,0.5
e509e548,10.48,10,4533,10165,0.7
e509e548,18.5,10,4533,14662,0.9
6f8cd79b,6.6,10,911,8184,0.1
6f8cd79b,9.42,10,911,6806,0.3
6f8cd79b,9.21,10,911,8453,0.5
6f8cd79b,5.12,10,911,5815,0.7
6f8cd79b,6.96,10,911,6425,0.9
d4f3cd78,12.44,10,1657,18569,0.1
d4f3cd78,11.81,10,1657,16523,0.3
d4f3cd78,11.74,10,1657,11744,0.5
d4f3cd78,11.88,10,1657,15552,0.7
d4f3cd78,17.51,10,1657,15282,0.9
4522001f,11.71,10,997,10909,0.1
4522001f,12.82,10,997,13589,0.3
4522001f,9.62,10,997,9788,0.5
4522001f,9.12,10,997,11121,0.7
4522001f,14.13,10,997,11609,0.9
ecdecbb3,17.7,10,4113,13258,0.1
ecdecbb3,17.92,10,4113,17871,0.3
ecdecbb3,18.07,10,4113,17768,0.5
ecdecbb3,18.28,10,4113,19889,0.7
ecdecbb3,19.07,10,4113,21650,0.9
1f0c79e5,17.62,10,2429,11182,0.1
1f0c79e5,15.66,10,2429,10084,0.3
1f0c79e5,17.81,10,2429,19246,0.5
1f0c79e5,17.92,10,2429,21255,0.7
1f0c79e5,15.78,10,2429,15178,0.9
2bee17df,16.28,10,2799,11373,0.1
2bee17df,17.47,10,2799,11584,0.3
2bee17df,17.64,10,2799,14706,0.5
2bee17df,18.02,10,2799,16472,0.7
2bee17df,17.72,10,2799,19842,0.9
29ec7d0e,18.72,10,8261,11363,0.1
29ec7d0e,34.61,10,8261,25667,0.3
29ec7d0e,19.25,10,8261,22618,0.5
29ec7d0e,19.14,10,8261,20620,0.7
29ec7d0e,18.42,10,8261,19750,0.9
239be575,7.81,10,1197,8265,0.1
239be575,6.04,10,1197,8135,0.3
239be575,13.8,10,1197,10314,0.5
239be575,10.78,10,1197,10833,0.7
239be575,10.54,10,1197,12073,0.9
d4469b4b,13.24,10,1241,13209,0.1
d4469b4b,12.3,10,1241,13433,0.3
d4469b4b,10.95,10,1241,11072,0.5
d4469b4b,15.25,10,1241,14970,0.7
d4469b4b,14.55,10,1241,14842,0.9
fcb5c309,11.0,10,2742,9735,0.1
fcb5c309,10.14,10,2742,9952,0.3
fcb5c309,18.12,10,2742,14688,0.5
fcb5c309,20.48,10,2742,18287,0.7
fcb5c309,17.58,10,2742,11704,0.9
90f3ed37,20.58,10,3171,9936,0.1
90f3ed37,18.94,10,3171,10726,0.3
90f3ed37,18.04,10,3171,9958,0.5
90f3ed37,19.39,10,3171,16925,0.7
90f3ed37,17.77,10,3171,9545,0.9
8f2ea7aa,14.59,10,1929,15009,0.1
8f2ea7aa,13.82,10,1929,11725,0.3
8f2ea7aa,15.67,10,1929,16943,0.5
8f2ea7aa,13.47,10,1929,17171,0.7
8f2ea7aa,14.33,10,1929,15374,0.9
29623171,18.74,10,2649,29633,0.1
29623171,17.51,10,2649,18425,0.3
29623171,18.23,10,2649,20064,0.5
29623171,17.31,10,2649,13101,0.7
29623171,17.71,10,2649,17930,0.9
8d5021e8,9.52,10,849,11353,0.1
8d5021e8,10.56,10,849,12646,0.3
8d5021e8,8.72,10,849,11404,0.5
8d5021e8,10.41,10,849,11795,0.7
8d5021e8,8.19,10,849,10679,0.9
b548a754,17.62,10,2859,10501,0.1
b548a754,17.92,10,2859,10450,0.3
b548a754,17.79,10,2859,16613,0.5
b548a754,21.23,10,2859,16951,0.7
b548a754,19.06,10,2859,12481,0.9
27a28665,20.78,10,737,12528,0.1
27a28665,17.4,10,737,12425,0.3
27a28665,10.04,10,737,10837,0.5
27a28665,9.4,10,737,9403,0.7
27a28665,17.52,10,737,11650,0.9
cdecee7f,18.61,10,1452,16511,0.1
cdecee7f,11.59,10,1452,9464,0.3
cdecee7f,9.56,10,1452,11483,0.5
cdecee7f,13.26,10,1452,15748,0.7
cdecee7f,15.86,10,1452,16213,0.9
b60334d2,10.06,10,1429,8079,0.1
b60334d2,11.78,10,1429,15349,0.3
b60334d2,15.37,10,1429,16139,0.5
b60334d2,16.78,10,1429,18221,0.7
b60334d2,20.48,10,1429,15700,0.9
46f33fce,18.31,10,4971,19047,0.1
46f33fce,17.98,10,4971,13988,0.3
46f33fce,27.34,10,4971,20412,0.5
46f33fce,18.65,10,4971,22955,0.7
46f33fce,18.74,10,4971,19903,0.9
5614dbcf,9.06,10,997,11006,0.1
5614dbcf,13.97,10,997,12498,0.3
5614dbcf,11.32,10,997,13041,0.5
5614dbcf,13.21,10,997,14433,0.7
5614dbcf,15.36,10,997,12980,0.9
a740d043,17.25,10,912,12348,0.1
a740d043,14.24,10,912,11652,0.3
a740d043,8.37,10,912,10618,0.5
a740d043,22.44,10,912,15329,0.7
a740d043,11.78,10,912,11230,0.9
673ef223,17.73,10,3783,18181,0.1
673ef223,18.31,10,3783,20328,0.3
673ef223,18.32,10,3783,18598,0.5
673ef223,18.32,10,3783,17453,0.7
673ef223,17.94,10,3783,17048,0.9
d631b094,7.86,10,623,7443,0.1
d631b094,6.55,10,623,8689,0.3
d631b094,6.86,10,623,8706,0.5
d631b094,6.86,10,623,7499,0.7
d631b094,5.53,10,623,6961,0.9
3af2c5a8,10.83,10,1011,12476,0.1
3af2c5a8,11.74,10,1011,10375,0.3
3af2c5a8,13.72,10,1011,13873,0.5
3af2c5a8,10.98,10,1011,12317,0.7
3af2c5a8,11.13,10,1011,11634,0.9
31aa019c,19.87,10,2271,26267,0.1
31aa019c,18.21,10,2271,25808,0.3
31aa019c,20.06,10,2271,23331,0.5
31aa019c,18.47,10,2271,23738,0.7
31aa019c,17.95,10,2271,21965,0.9
7c008303,17.58,10,1524,21490,0.1
7c008303,17.82,10,1524,24057,0.3
7c008303,20.89,10,1524,20066,0.5
7c008303,17.59,10,1524,15720,0.7
7c008303,17.24,10,1524,13841,0.9
8be77c9e,6.43,10,714,8406,0.1
8be77c9e,7.12,10,714,8815,0.3
8be77c9e,7.41,10,714,9378,0.5
8be77c9e,8.62,10,714,9329,0.7
8be77c9e,5.29,10,714,6467,0.9
2bcee788,18.01,10,2885,23226,0.1
2bcee788,17.38,10,2885,17221,0.3
2bcee788,18.04,10,2885,16174,0.5
2bcee788,18.18,10,2885,20745,0.7
2bcee788,21.27,10,2885,20331,0.9
7f4411dc,17.99,10,3513,19604,0.1
7f4411dc,17.83,10,3513,20254,0.3
7f4411dc,18.11,10,3513,17760,0.5
7f4411dc,18.4,10,3513,23912,0.7
7f4411dc,17.94,10,3513,21699,0.9
05269061,16.24,10,1353,16731,0.1
05269061,17.25,10,1353,16232,0.3
05269061,17.53,10,1353,14788,0.5
05269061,13.21,10,1353,14354,0.7
05269061,13.46,10,1353,16012,0.9
6d58a25d,17.92,10,7671,13094,0.1
6d58a25d,13.08,10,7671,12599,0.3
6d58a25d,18.38,10,7671,15814,0.5
6d58a25d,18.44,10,7671,15505,0.7
6d58a25d,16.81,10,7671,13491,0.9
cf98881b,13.66,10,1579,17521,0.1
cf98881b,15.21,10,1579,19566,0.3
cf98881b,17.56,10,1579,20138,0.5
cf98881b,20.01,10,1579,18213,0.7
cf98881b,17.65,10,1579,21089,0.9
b527c5c6,18.97,10,8285,23690,0.1
b527c5c6,18.7,10,8285,22037,0.3
b527c5c6,18.64,10,8285,19963,0.5
b527c5c6,19.18,10,8285,21991,0.7
b527c5c6,19.55,10,8285,18248,0.9
d07ae81c,8.7,10,4197,11570,0.1
d07ae81c,17.68,10,4197,15354,0.3
d07ae81c,18.06,10,4197,16756,0.5
d07ae81c,17.82,10,4197,14293,0.7
d07ae81c,17.57,10,4197,13509,0.9
b1948b0a,8.78,10,795,10345,0.1
b1948b0a,7.99,10,795,10582,0.3
b1948b0a,11.63,10,795,10452,0.5
b1948b0a,7.69,10,795,9458,0.7
b1948b0a,7.52,10,795,9024,0.9
d0f5fe59,20.74,10,1758,10677,0.1
d0f5fe59,12.85,10,1758,11720,0.3
d0f5fe59,16.06,10,1758,12825,0.5
d0f5fe59,8.07,10,1758,9204,0.7
d0f5fe59,13.44,10,1758,12344,0.9
662c240a,11.62,10,917,9912,0.1
662c240a,10.93,10,917,12249,0.3
662c240a,10.83,10,917,11641,0.5
662c240a,8.66,10,917,8806,0.7
662c240a,17.52,10,917,11631,0.9
4258a5f9,9.32,10,1429,10997,0.1
4258a5f9,10.09,10,1429,8432,0.3
4258a5f9,9.3,10,1429,12805,0.5
4258a5f9,9.96,10,1429,11911,0.7
4258a5f9,15.55,10,1429,13549,0.9
5c2c9af4,20.09,10,9993,23133,0.1
5c2c9af4,19.18,10,9993,22016,0.3
5c2c9af4,26.42,10,9993,17796,0.5
5c2c9af4,26.82,10,9993,19378,0.7
5c2c9af4,19.68,10,9993,20060,0.9
6d75e8bb,17.58,10,2079,21743,0.1
6d75e8bb,17.36,10,2079,17975,0.3
6d75e8bb,16.6,10,2079,14028,0.5
6d75e8bb,21.82,10,2079,14811,0.7
6d75e8bb,22.83,10,2079,20651,0.9
e50d258f,13.75,10,1530,20843,0.1
e50d258f,17.53,10,1530,13612,0.3
e50d258f,15.72,10,1530,16145,0.5
e50d258f,11.14,10,1530,15010,0.7
e50d258f,12.65,10,1530,13552,0.9
ce22a75a,9.33,10,1429,10876,0.1
ce22a75a,11.7,10,1429,12031,0.3
ce22a75a,10.7,10,1429,12590,0.5
ce22a75a,9.03,10,1429,11150,0.7
ce22a75a,11.44,10,1429,13379,0.9
caa06a1f,17.44,10,1797,18608,0.1
caa06a1f,18.36,10,1797,19644,0.3
caa06a1f,17.72,10,1797,18873,0.5
caa06a1f,12.65,10,1797,13469,0.7
caa06a1f,12.05,10,1797,12791,0.9
05f2a901,9.2,10,2427,11108,0.1
05f2a901,19.01,10,2427,12655,0.3
05f2a901,16.3,10,2427,15871,0.5
05f2a901,14.83,10,2427,10909,0.7
05f2a901,17.57,10,2427,18434,0.9
d8c310e9,10.77,10,1821,10711,0.1
d8c310e9,10.38,10,1821,10771,0.3
d8c310e9,18.21,10,1821,19605,0.5
d8c310e9,16.45,10,1821,15287,0.7
d8c310e9,17.66,10,1821,19043,0.9
cce03e0d,13.77,10,1281,13850,0.1
cce03e0d,18.11,10,1281,12411,0.3
cce03e0d,15.97,10,1281,15467,0.5
cce03e0d,15.74,10,1281,15526,0.7
cce03e0d,17.68,10,1281,18770,0.9
c909285e,19.67,10,7020,13372,0.1
c909285e,18.2,10,7020,17530,0.3
c909285e,12.22,10,7020,12896,0.5
c909285e,18.63,10,7020,16722,0.7
c909285e,14.44,10,7020,14936,0.9
22168020,13.68,10,2271,10512,0.1
22168020,14.97,10,2271,11937,0.3
22168020,18.76,10,2271,18032,0.5
22168020,14.65,10,2271,11332,0.7
22168020,16.04,10,2271,17862,0.9
feca6190,17.29,10,2374,16970,0.1
feca6190,17.11,10,2374,18592,0.3
feca6190,17.28,10,2374,14473,0.5
feca6190,17.75,10,2374,17103,0.7
feca6190,16.84,10,2374,16088,0.9
8e1813be,14.86,10,2256,12166,0.1
8e1813be,13.21,10,2256,13338,0.3
8e1813be,12.97,10,2256,12582,0.5
8e1813be,12.83,10,2256,12778,0.7
8e1813be,14.48,10,2256,10973,0.9
3befdf3e,15.57,10,2271,11675,0.1
3befdf3e,14.86,10,2271,10960,0.3
3befdf3e,17.62,10,2271,17795,0.5
3befdf3e,15.87,10,2271,13087,0.7
3befdf3e,20.06,10,2271,21783,0.9
e21d9049,17.83,10,2509,20819,0.1
e21d9049,19.05,10,2509,21028,0.3
e21d9049,17.71,10,2509,19807,0.5
e21d9049,17.72,10,2509,12052,0.7
e21d9049,9.42,10,2509,8835,0.9
6e02f1e3,10.32,10,769,10014,0.1
6e02f1e3,8.16,10,769,10791,0.3
6e02f1e3,7.82,10,769,11009,0.5
6e02f1e3,8.81,10,769,10640,0.7
6e02f1e3,10.72,10,769,9744,0.9
ce602527,17.58,10,4268,16846,0.1
ce602527,17.93,10,4268,14791,0.3
ce602527,17.59,10,4268,13524,0.5
ce602527,18.22,10,4268,16027,0.7
ce602527,17.97,10,4268,16446,0.9
c444b776,4.82,10,3649,5540,0.1
c444b776,13.24,10,3649,8993,0.3
c444b776,17.22,10,3649,10981,0.5
c444b776,17.64,10,3649,13900,0.7
c444b776,17.63,10,3649,11729,0.9
aba27056,10.65,10,1467,15910,0.1
aba27056,16.31,10,1467,14987,0.3
aba27056,17.54,10,1467,19680,0.5
aba27056,16.25,10,1467,14760,0.7
aba27056,16.79,10,1467,14572,0.9
2dc579da,9.2,10,1170,9570,0.1
2dc579da,17.18,10,1170,10913,0.3
2dc579da,12.62,10,1170,10717,0.5
2dc579da,12.43,10,1170,11416,0.7
2dc579da,12.65,10,1170,12616,0.9
2013d3e2,12.41,10,1111,15692,0.1
2013d3e2,13.39,10,1111,13580,0.3
2013d3e2,13.01,10,1111,12289,0.5
2013d3e2,8.63,10,1111,12285,0.7
2013d3e2,10.3,10,1111,11137,0.9
62c24649,11.63,10,876,13829,0.1
62c24649,12.08,10,876,14628,0.3
62c24649,9.63,10,876,11602,0.5
62c24649,12.29,10,876,13992,0.7
62c24649,11.57,10,876,11550,0.9
1fad071e,14.06,10,1245,11513,0.1
1fad071e,14.46,10,1245,14430,0.3
1fad071e,10.32,10,1245,11675,0.5
1fad071e,14.03,10,1245,15619,0.7
1fad071e,15.26,10,1245,13802,0.9
a8c38be5,10.66,10,2203,10470,0.1
a8c38be5,18.37,10,2203,25916,0.3
a8c38be5,13.69,10,2203,11567,0.5
a8c38be5,18.54,10,2203,26832,0.7
a8c38be5,17.26,10,2203,15717,0.9
2281f1f4,13.86,10,2271,11731,0.1
2281f1f4,17.73,10,2271,19033,0.3
2281f1f4,17.31,10,2271,16127,0.5
2281f1f4,14.53,10,2271,15063,0.7
2281f1f4,17.63,10,2271,21195,0.9
f25ffba3,7.68,10,937,10851,0.1
f25ffba3,10.57,10,937,11515,0.3
f25ffba3,11.47,10,937,11390,0.5
f25ffba3,10.85,10,937,12010,0.7
f25ffba3,9.52,10,937,10246,0.9
dc1df850,12.7,10,1125,13339,0.1
dc1df850,12.0,10,1125,13440,0.3
dc1df850,12.39,10,1125,12946,0.5
dc1df850,9.52,10,1125,10894,0.7
dc1df850,17.4,10,1125,14432,0.9
b7249182,17.39,10,3171,11084,0.1
b7249182,17.55,10,3171,17183,0.3
b7249182,18.42,10,3171,11012,0.5
b7249182,19.35,10,3171,15235,0.7
b7249182,17.51,10,3171,14724,0.9
f9012d9b,7.83,10,768,10459,0.1
f9012d9b,8.11,10,768,9445,0.3
f9012d9b,8.29,10,768,10917,0.5
f9012d9b,9.11,10,768,10604,0.7
f9012d9b,9.42,10,768,11094,0.9
321b1fc6,17.15,10,1657,14113,0.1
321b1fc6,12.8,10,1657,16893,0.3
321b1fc6,17.51,10,1657,18355,0.5
321b1fc6,14.75,10,1657,16697,0.7
321b1fc6,13.0,10,1657,16352,0.9
0520fde7,9.35,10,741,9645,0.1
0520fde7,13.07,10,741,10565,0.3
0520fde7,8.51,10,741,10363,0.5
0520fde7,10.54,10,741,8998,0.7
0520fde7,7.72,10,741,10019,0.9
80af3007,17.98,10,3792,23413,0.1
80af3007,17.59,10,3792,19882,0.3
80af3007,18.11,10,3792,24790,0.5
80af3007,17.47,10,3792,13934,0.7
80af3007,18.16,10,3792,22309,0.9
47c1f68c,17.4,10,1824,20213,0.1
47c1f68c,12.48,10,1824,11644,0.3
47c1f68c,17.47,10,1824,16301,0.5
47c1f68c,18.06,10,1824,19886,0.7
47c1f68c,18.01,10,1824,15382,0.9
d89b689b,15.03,10,2271,15590,0.1
d89b689b,16.38,10,2271,18433,0.3
d89b689b,17.81,10,2271,21666,0.5
d89b689b,18.23,10,2271,24596,0.7
d89b689b,17.39,10,2271,18676,0.9
d5d6de2d,18.29,10,3021,25871,0.1
d5d6de2d,17.2,10,3021,14659,0.3
d5d6de2d,17.61,10,3021,13075,0.5
d5d6de2d,18.43,10,3021,25503,0.7
d5d6de2d,17.72,10,3021,23064,0.9
50846271,18.15,10,8369,11192,0.1
50846271,18.74,10,8369,22665,0.3
50846271,18.94,10,8369,18698,0.5
50846271,11.62,10,8369,9842,0.7
50846271,19.09,10,8369,19165,0.9
c1d99e64,17.46,10,4377,15703,0.1
c1d99e64,17.31,10,4377,14370,0.3
c1d99e64,18.84,10,4377,14424,0.5
c1d99e64,18.59,10,4377,18144,0.7
c1d99e64,17.82,10,4377,17565,0.9
137eaa0f,17.62,10,1641,16678,0.1
137eaa0f,17.62,10,1641,23090,0.3
137eaa0f,17.81,10,1641,22825,0.5
137eaa0f,17.99,10,1641,22485,0.7
137eaa0f,18.68,10,1641,22585,0.9
d23f8c26,6.14,10,825,8947,0.1
d23f8c26,10.94,10,825,12062,0.3
d23f8c26,10.78,10,825,10869,0.5
d23f8c26,12.56,10,825,12224,0.7
d23f8c26,11.12,10,825,14352,0.9
8d510a79,11.11,10,1657,9233,0.1
8d510a79,12.39,10,1657,12317,0.3
8d510a79,11.57,10,1657,12227,0.5
8d510a79,13.08,10,1657,13767,0.7
8d510a79,11.9,10,1657,14286,0.9
de1cd16c,10.82,10,3608,11193,0.1
de1cd16c,14.74,10,3608,12483,0.3
de1cd16c,17.31,10,3608,13535,0.5
de1cd16c,18.43,10,3608,12677,0.7
de1cd16c,18.33,10,3608,12640,0.9
88a62173,8.54,10,732,9825,0.1
88a62173,9.11,10,732,10601,0.3
88a62173,17.42,10,732,15216,0.5
88a62173,9.67,10,732,10513,0.7
88a62173,11.12,10,732,11556,0.9
8403a5d5,17.1,10,2271,14986,0.1
8403a5d5,17.88,10,2271,20301,0.3
8403a5d5,15.19,10,2271,12342,0.5
8403a5d5,16.38,10,2271,15544,0.7
8403a5d5,18.12,10,2271,20053,0.9
82819916,18.0,10,2309,24265,0.1
82819916,15.57,10,2309,16883,0.3
82819916,17.5,10,2309,21561,0.5
82819916,18.14,10,2309,21289,0.7
82819916,17.31,10,2309,13977,0.9
469497ad,17.73,10,2871,12368,0.1
469497ad,17.41,10,2871,16754,0.3
469497ad,17.92,10,2871,16027,0.5
469497ad,18.53,10,2871,24205,0.7
469497ad,21.71,10,2871,16979,0.9
a61f2674,10.77,10,1429,9707,0.1
a61f2674,12.06,10,1429,12197,0.3
a61f2674,9.32,10,1429,8353,0.5
a61f2674,15.67,10,1429,12736,0.7
a61f2674,18.32,10,1429,15232,0.9
3bdb4ada,7.1,10,2857,8429,0.1
3bdb4ada,16.38,10,2857,12350,0.3
3bdb4ada,18.12,10,2857,24799,0.5
3bdb4ada,19.76,10,2857,14535,0.7
3bdb4ada,17.61,10,2857,15295,0.9
a5313dff,14.66,10,2103,15912,0.1
a5313dff,13.85,10,2103,15779,0.3
a5313dff,17.84,10,2103,22598,0.5
a5313dff,18.05,10,2103,18640,0.7
a5313dff,17.31,10,2103,17143,0.9
496994bd,5.84,10,937,6066,0.1
496994bd,6.66,10,937,8131,0.3
496994bd,6.07,10,937,7424,0.5
496994bd,9.21,10,937,9339,0.7
496994bd,8.19,10,937,7752,0.9
bdad9b1f,8.44,10,889,10257,0.1
bdad9b1f,13.26,10,889,13030,0.3
bdad9b1f,7.99,10,889,9618,0.5
bdad9b1f,11.53,10,889,12407,0.7
bdad9b1f,9.55,10,889,11338,0.9
bd4472b8,8.87,10,927,10811,0.1
bd4472b8,8.19,10,927,8964,0.3
bd4472b8,7.07,10,927,8955,0.5
bd4472b8,8.5,10,927,9686,0.7
bd4472b8,9.01,10,927,10710,0.9
0a938d79,17.84,10,5291,17645,0.1
0a938d79,21.55,10,5291,12847,0.3
0a938d79,17.98,10,5291,17179,0.5
0a938d79,18.02,10,5291,13210,0.7
0a938d79,24.88,10,5291,15395,0.9
253bf280,17.84,10,4141,17473,0.1
253bf280,17.83,10,4141,18837,0.3
253bf280,17.82,10,4141,18958,0.5
253bf280,18.12,10,4141,16710,0.7
253bf280,18.5,10,4141,24693,0.9
be94b721,17.12,10,1412,12931,0.1
be94b721,10.46,10,1412,11414,0.3
be94b721,12.48,10,1412,11749,0.5
be94b721,11.42,10,1412,11394,0.7
be94b721,17.36,10,1412,15977,0.9
c3f564a4,18.14,10,5079,20786,0.1
c3f564a4,18.23,10,5079,20441,0.3
c3f564a4,18.04,10,5079,19796,0.5
c3f564a4,18.17,10,5079,17351,0.7
c3f564a4,17.85,10,5079,20657,0.9
4093f84a,17.25,10,3999,10771,0.1
4093f84a,18.43,10,3999,20796,0.3
4093f84a,18.33,10,3999,25937,0.5
4093f84a,18.02,10,3999,17750,0.7
4093f84a,17.52,10,3999,13975,0.9
2204b7a8,18.29,10,2271,25051,0.1
2204b7a8,15.26,10,2271,16434,0.3
2204b7a8,17.51,10,2271,15508,0.5
2204b7a8,16.18,10,2271,12420,0.7
2204b7a8,16.59,10,2271,17857,0.9
3aa6fb7a,11.84,10,1045,8912,0.1
3aa6fb7a,10.44,10,1045,12232,0.3
3aa6fb7a,13.92,10,1045,11257,0.5
3aa6fb7a,10.66,10,1045,13489,0.7
3aa6fb7a,11.37,10,1045,11422,0.9
3de23699,17.58,10,2324,19627,0.1
3de23699,17.51,10,2324,17551,0.3
3de23699,17.41,10,2324,14640,0.5
3de23699,17.62,10,2324,15846,0.7
3de23699,16.78,10,2324,13191,0.9
0d3d703e,18.4,10,701,10658,0.1
0d3d703e,17.0,10,701,14625,0.3
0d3d703e,17.09,10,701,14329,0.5
0d3d703e,8.6,10,701,9232,0.7
0d3d703e,17.42,10,701,12165,0.9
8efcae92,18.28,10,4659,16400,0.1
8efcae92,17.49,10,4659,12567,0.3
